id,name,city,state,website
153490,Star College of Cosmetology 4,Longview,TX,
153542,Border Institute of Technology,El Paso,TX,WWW.BITELP.EDU
153579,Bryman College,Federal Way,WA,etontech.com
153588,Luna Community College,Las Vegas,NM,www.luna.cc.nm.us
153597,Grabber School of Hair Design,Ballwin,MO,STLINTERNET.COM/GRABBER
153603,Yeshivah Gedolah Rabbinical College,Miami Beach,FL,
153612,University of the District of Columbia David A Clarke School of Law,Washington,DC,www.law.udc.edu
153621,Raphael's School of Beauty Culture Inc,Brunswick,OH,www.raphaelsbeautyschool.com
153658,University of Advancing Technology,Tempe,AZ,www.uat.edu
153700,Madison Media Institute,Madison,WI,WWW.MADISONMEDIA.COM
153719,Sanford-Brown Institute - Springfield,Springfield,MA,www.sbmass.com
153737,Sanford-Brown Institute - White Plains,White Plains,NY,
153755,Great Plains Technology Center,Lawton,OK,www.gptech.org
153764,Montebello Beauty College,Montebello,CA,
153773,Roane-Jackson Technical Center,Leroy,WV,
153782,Iverson Business School and Court Reporting,Arlington,TX,www.iversonschool.edu
153791,Career Academy Inc,Texarkana,TX,
153807,Lawrence County Vocational Technical School Practical Nursing Program,New Castle,PA,www.lcvt.tec.pa.us
153816,Pioneer Technology Center,Ponca City,OK,pioneertech.org
153825,Portage Lakes Career Center,Green,OH,www.plcc.summit.K12.oh.us
153843,Bell Mar Beauty College,Cicero,IL,
153852,Cannella School of Hair Design,Chicago,IL,DJOSEPHCANNELLA.AOL.COM
153870,Edutech Centers,Clearwater,FL,www.edutechctr.com
153889,Caddo Kiowa Technology Center,Fort Cobb,OK,www.Caddokiowa.com
153898,Kaplan College - San Antonio,San Antonio,TX,WWW.SACMDA.COM
153904,Oswego County BOCES,Mexico,NY,www.oswegoboces.org/
153913,Le Cordon Bleu College of Culinary Arts - Austin,Austin,TX,www.txca.com
153922,Holy Spirit Hospital,Camp Hill,PA,
153931,The Art Institute of New York City,New York,NY,www.ainyc.artinstitute.edu
153940,Paris II Educational Center,Gladstone,MO,PARISII.NET
153959,International School of Skin and Nailcare,Atlanta,GA,www.skin-nails.com
153968,American Career College of Hair Design,Berwyn,IL,
153977,Palomar Institute of Cosmetology,San Marcos,CA,www.pic.edu
153986,Southern Oklahoma Technology Center,Ardmore,OK,www.sotc.org
153995,Computer Career Center,El Paso,TX,www.computercareercenter.com
154004,Autry Technology Center,Enid,OK,www.autrytech.com
154013,Greene County Career Center,Xenia,OH,www.greeneccc.com
154031,Remington College-Denver Campus,Lakewood,CO,www.remingtoncollege.edu
154040,Sierra Academy of Aeronautics - Airline Train Center,Oakland,CA,
154059,Canadian Valley Technology Center,El Reno,OK,www.cvvt.org
154068,Wilkes-Barre Area Vocational Technical School of Practical Nursing,Wilkes Barre,PA,
154077,Clearfield Beauty Academy,Clearfield,PA,
154095,American Beauty Institute,McAlester,OK,www.americanbeautyinstitutes.com
154101,Meridian Technology Center,Stillwater,OK,www.meridian-technology.com
154110,Waynesville Technical Academy,Waynesville,MO,
154129,Connecticut Institute of Hair Design,Wolcott,CT,
154156,Capitol School of Hairstyling & Esthetics,Omaha,NE,www.capitollook.com
154183,"City College, Inc.",Moore,OK,www.citycollegeinc.com
154192,East Metro Opportunities Industrialization Center,Saint Paul,MN,www.eastmetrooic.org
154208,Cloyds Beauty School 2 Inc,Monroe,LA,
154217,UTI of Illinois Inc,Glendale Heights,IL,www.uticorp.com
154226,Pennsylvania College of Technology,Williamsport,PA,www.pct.edu
154235,Commonwealth Institute of Funeral Service,Houston,TX,www.commonwealth.edu
154244,Delta College of Arts & Technology,Baton Rouge,LA,www.deltacollege.com
154253,Intercoast Colleges,Orange,CA,www.intercoastcolleges.com
154262,Stone Child College,Box Elder,MT,www.stonechild.edu
154271,New York Academy of Art,New York,NY,nyaa.edu
154280,Suffolk County Community College,Selden,NY,www.sunysuffolk.edu
154299,Las Positas College,Livermore,CA,www.laspositas.cc.ca.us
154305,Blades School of Hair Design,California,MD,
154314,Altamaha Technical College,Jesup,GA,www.altamahatech.edu
154323,North Metro Technical College,Acworth,GA,www.northmetrotech.edu/
154332,Ogeechee Technical College,Statesboro,GA,www.ogeecheetech.edu
154341,Remington College - Mobile Campus,Mobile,AL,www.remingtoncollege.edu
154369,Southwest Florida College - Fort Myers,Fort Myers,FL,www.swfc.edu
154378,Mercy/St. Luke's Hospital,Cedar Rapids,IA,www.isrt.org/mstl.htm
154396,Southwest Acupuncture College - Santa Fe,Santa Fe,NM,www.acupuncturecollege.edu
154411,Northwest Technology Center,Alva,OK,www.nwtechonline.com
154420,Mercer County Career Center,Mercer,PA,www.mccc.onlinecommunity.com
154466,California State University - San Marcos,San Marcos,CA,www.csusm.edu
154484,Temple Baptist Seminary,Chattanooga,TN,www.templebaptistseminary.edu
154493,Baptist Theological Seminary at Richmond,Richmond,VA,www.btsr.edu
154509,International Institute of the Americas,Phoenix,AZ,www.iia.edu
154518,Kaplan College - Modesto Campus,Salida,CA,www.MARICCOLLEGE.EDU
154536,Hairmasters Institute of Cosmetology,Bloomington,IL,hairmasters.com
154545,Hair Arts Academy,Bloomington,IN,
154554,Pinnacle Career Institute,Lawrence,KS,www.pcitraining.edu
154572,Career Technical College,Monroe,LA,careertc.com
154581,Blaine the Beauty Career School - Lowell,Lowell,MA,www.blainebeautyschools.com
154606,Virginia Farrell Beauty School,Livonia,MI,virginiafarrell.com
154615,McNally Smith College of Music,Saint Paul,MN,www.mcnallysmith.edu
154633,National Tractor Trailer School Inc,Liverpool,NY,www.ntts.edu
154651,Southeastern School of Neuromuscular,Charlotte,NC,
154679,International Academy of Design and Technology,Fairmont,WV,www.iadtwv.com
154688,Star Career Academy - Brick,Brick,NJ,starinstitute.com
154697,Le Condon Bleu College of Culinary Arts - Pittsburgh,Pittsburgh,PA,www.paculinary.com
154703,New Castle School of Beauty Culture,New Castle,PA,
154712,NorthWest Arkansas Community College,Bentonville,AR,www.nwacc.edu
154721,Center for Employment Training - Oakland,Oakland,CA,www.cet2000.org
154730,Madera Beauty College,Madera,CA,
154749,Occupational Training Services Inc,San Diego,CA,WWW.OTS-SDCHC.ORG
154767,Colorado Heights University,Denver,CO,WWW.TLHU.EDU
154776,Brewster Technical Center,Tampa,FL,brewstertech.org
154785,Hodges University,Naples,FL,www.hodges.edu/
154794,St Petersburg Theological Seminary,St. Petersburg,FL,www.sptseminary.edu
154800,Everest University - Lakeland,Lakeland,FL,www.cci.edu
154837,Capital Area School of Practical Nursing,Springfield,IL,
154846,Hair Professionals Career College,Palos Hills,IL,www.beautyschool.com/hairpros/
154855,Kankakee Academy of Hair Design,Chicago,IL,DJOSEPHCANNELLA.AOL.COM
154864,Alexandria School of Scientific Therapeutics,Alexandria,IN,www.assti.com
154873,The Cambridge School of Culinary Arts,Cambridge,MA,www.cambridgeculinary.com
154882,Hannibal Career and Technical Center,Hannibal,MO,www.hannibal.tec.mo.us
154916,The Hair Design School - Bloomfield,Bloomfield,NJ,www.concordeschools.com
154925,Southwest Technology Center,Altus,OK,swtc.org
154934,Western Area Career and Technology Center,Canonsburg,PA,www.wactc.net
154952,Nossi College of Art,Goodlettsville,TN,www.nossi.com
154998,Mineral County Vocational Technical Center,Keyser,WV,
155007,Hypnosis Motivation Institute,Tarzana,CA,www.hypnosis.edu
155016,Los Angeles ORT Technical Institute,Los Angeles,CA,www.laort.com
155025,Martinez Adult Education,Martinez,CA,www.martinez-ed.org
155034,Bryman College - West Los Angeles,Los Angeles,CA,www.bryman-college.com
155043,Thanh Le College School of Cosmetology,Garden Grove,CA,
155052,Potomac Massage Training Institute,Washington,DC,www.pmti.org
155061,Southeastern Technical College,Vidalia,GA,www.southeasterntech.edu
155070,Empire Beauty School - Malden,Malden,MA,www.LIBSBEAUTYSCHOOL.com
155089,Massachusetts School of Law,Andover,MA,www.mslaw.edu
155098,Dahl's College of Beauty,Great Falls,MT,
155113,Alliance City Schools Career Centre,Alliance,OH,www.accrtw.org
155168,Universal Technical Institute,Orlando,FL,www.uticorp.com
155177,D.G. Erwin Technical Center,Tampa,FL,erwin.edu
155186,Rosel School of Cosmetology,Chicago,IL,
155195,Worsham College,Wheeling,IL,WWW.WORSHAMCOLLEGE.COM
155201,Bryan College,Springfield,MO,www.bryancollege.com
155210,Toledo Academy of Beauty Culture - North,Toledo,OH,
155229,Oregon College of Oriental Medicine,Portland,OR,www.ocom.edu
155238,Central Pennsylvania Institute of Science and Technology,Pleasant Gap,PA,www.cpi.tec.pa.us
155247,Northwest Educational Center,Houston,TX,
155265,PCI Health Training Center,Dallas,TX,www.pcihealth.net
155274,Windham Community Memorial Hospital,Willimantic,CT,www.wcmh.org
155317,Bryant and Stratton College - Eastlake Campus,Eastlake,OH,www.bryantstratton.edu
155326,Hamrick School,Medina,OH,hamricktruck.com
155335,Alabama State College of Barber Styling,Birmingham,AL,
155344,Fortis College - Mobile,Mobile,AL,www.cappscollege.edu
155353,Arkansas Beauty School,Conway,AR,
155362,Academy of Radio and Television Broadcasting,Phoenix,AZ,www.abradio
155371,Everest College - Ontario,Ontario,CA,www.cci.edu
155380,Huntington College of Health Sciences,Knoxville,TN,www.hchs.edu
155399,Downey Adult School,Downey,CA,www.das.k12.ca.us
155423,CR'U Institute of Cosmetology and Barbering,Garden Grove,CA,
155432,Modern Technology School,Fountain Valley,CA,www.moderntechschool.com
155441,National Career Education,Rancho Cordova,CA,www.ncecollege.com
155450,Everest College - Anaheim,Anaheim,CA,www.cci.edu
155469,North-West College - Glendale,Glendale,CA,www.north-westcollege.com
155478,Everest College - City of Industry,City of Industry,CA,www.bryman-college.com
155487,Fremont College - Cerritos,Cerritos,CA,www.plattedu.com
155496,Pomona Unified School District Adult and Career Education,Pomona,CA,www.pusd.org
155502,Simi Valley Adult School and Career Institute,Simi Valley,CA,www.simi.tec.ca.us
155511,Maric College - Anaheim,Anaheim,CA,www.mariccollege.edu
155548,Universal College of Beauty Inc,Los Angeles,CA,
155575,Institute of Business & Medical Careers - Fort Collins,Fort Collins,CO,www.ibmcedu.com
155584,St. Anthony Hospitals - Centura Health,Denver,CO,
155593,Xenon International School of Hair Design III,Aurora,CO,WWW.XENONINTL.COM
155618,Career Training Institute,Orlando,FL,
155663,Sunstate Academy,Clearwater,FL,www.sunstate.edu
155672,Heritage Institute - Jacksonville,Jacksonville,FL,www.heritage-education.com
155681,Melbourne Beauty School,Melbourne,FL,MELBOURNEBEAUTYSCHOOL.COM
155690,Medix College,Smyrna,GA,medixschool.edu
155706,Remington College - Honolulu Campus,Honolulu,HI,WWW.REMINGTONCOLLEGE.EDU
155733,Vatterott College - Des Moines,Des Moines,IA,www.vatterott-college.edu
155751,Environmental Technical Institute,Blue Island,IL,eticampus.com
155760,Pivot Point Academy - Bloomingdale,Bloomingdale,IL,www.pivot-point.com
155788,Xenon International Academy - Olathe,Olathe,KS,
155797,Baton Rouge College,Baton Rouge,LA,brc.edu
155812,Jonesville Beauty School,Vidalia,LA,
155830,New England Hair Academy,Malden,MA,www.newenglandhairacadmy.com
155849,Rob Roy Academy,Worcester,MA,www.rob-roy.com
155858,Upper Cape Cod Regional Technical School,Bourne,MA,uppercapetech.com
155867,Johns Hopkins Hospital,Baltimore,MD,
155876,All-State Career School,Baltimore,MD,www.allstatecareer.com
155885,New England School of Communications,Bangor,ME,www.nescom.edu
155900,Mr Davids School of Cosmetology Ltd,Flint,MI,
155928,Adler Graduate School,Richfield,MN,www.alfredadler.edu
155946,Lebanon Technology and Career Center,Lebanon,MO,
155955,Final Touch Beauty School,Meridian,MS,
155964,Academy of Hair Design,Jackson,MS,www.academyofhair.com
155982,Mitchell's Hairstyling Academy,Goldsboro,NC,
155991,Universal College of Beauty,Charlotte,NC,
156000,Lincoln Technical Institute - Moorestown,Moorestown,NJ,www.lincolnedu.com/campus/mount-laurel-nj
156028,Harrison Career Institute - Deptford,Deptford,NJ,www.hci.edu
156037,Harrison Career Institute - Oakhurst,Oakhurst,NJ,hci.edu
156046,Kaplan College - Las Vegas,Las Vegas,NV,heritagecollege.com
156055,Beauty School of Middletown,Middletown,NY,www.thebsm.com
156064,Bryant and Stratton College - Southtowns Campus,Orchard Park,NY,www.bryantstratton.edu
156073,Continental School of Beauty Culture - Olean,Olean,NY,www.continentalschbeauty.com
156091,National Tractor Trailer School Inc,Buffalo,NY,www.ntts.edu
156107,Yeshiva Gedolah Imrei Yosef D'Spinka,Brooklyn,NY,herrsnbmaol.com
156116,Cleveland Institute of Dental-Medical Assistants,Mentor,OH,www.cidma.com
156125,Cleveland Institute of Dental-Medical Assistants,Lyndhurst,OH,www.cidma.com
156134,Knox County Career Center,Mount Vernon,OH,www.Kccc.K12.oh.us
156143,Madison Adult Career Center,Mansfield,OH,madison-richland.k12.oh.us/adulted
156152,Remington College-Cleveland Campus,Cleveland,OH,www.REMINGTONCOLLEGE.EDU
156170,Brown Mackie College - Findlay,Findlay,OH,
156189,Toledo Academy of Beauty Culture - East,Oregon,OH,
156198,Toledo Academy of Beauty Culture - South,Toledo,OH,
156213,CC's Cosmetology College,Tulsa,OK,www.ccscosmetologycolleges.com
156222,Chisholm Trail Technology Center,Omega,OK,www.chisholmtrail.com
156231,Gordon Cooper Technology Center,Shawnee,OK,www.gctech.org
156240,Kiamichi Technology Center - Atoka,Atoka,OK,www.kiamichi-atoka.tec.ok.us
156259,Kiamichi Technology Center - Durant,Durant,OK,www.kiamichi-durant.tec.ok.us
156268,Kiamichi Technology Center - Hugo,Hugo,OK,www.kavts.tec.ok.us
156277,Kiamichi Technology Center - McAlester,McAlester,OK,www.kiamichi-mcalester.tec.ok.us
156286,Kiamichi Technology Center - Idabel,Idabel,OK,www.Kiamichi-Idabel.tec.ok.us
156295,Kiamichi Technology Center - Poteau,Poteau,OK,www.kiamichi-poteau.tec.ok.us
156301,Kiamichi Technology Center - Spiro,Spiro,OK,www.kavts.tec.ok.us
156310,Kiamichi Technology Center - Talihina,Talihina,OK,www.kavts.tec.ok.us
156329,Le Cordon Bleu College of Culinary Art - Portland,Portland,OR,wci.edu
156347,Clearfield Hospital,Clearfield,PA,www.clearfieldhosp.org
156356,YTI Career Institute - Altoona,Altoona,PA,www.cln.edu
156365,DPT Business School,Philadelphia,PA,www.dptschool.com
156374,Eastern Center for Arts and Technology,Willow Grove,PA,www.eastech.org
156383,Empire Beauty School - Philadelphia Chestnut Street,Philadelphia,PA,www.empire.edu
156392,Oakbridge Academy of Arts,Lower Burrell,PA,oaa.edu
156408,Harrison Career Institute - Reading,Reading,PA,hci.edu
156417,Harrison Career Institute - Jersey City,Jersey City,NJ,hci.edu
156426,Harrison Career Institute - Allentown,Allentown,PA,hci.edu
156435,Sanford-Brown Institite - Pittsburgh,Pittsburgh,PA,www.WesternSchool.com
156444,Centro de Estudios Multidisciplinarios,Humacao,PR,cempr.edu
156453,Colegio Mayor de Tecnologia Inc,Arroyo,PR,www.colegiomayortec.com/
156462,Institucion Chaviano de Mayaguez,Mayaguez,PR,
156471,EDIC College,Caguas,PR,www.ediccollege.com
156480,Liceo de Arte-Diseno y Comercio,Caguas,PR,
156499,Instituto Merlix,Bayamon,PR,
156505,Universal Technology College of Puerto Rico,Aguadilla,PR,https://unitecpr.edu
156514,Academy of Hair Technology,Greenville,SC,www.hairchamps.com
156523,Mr. Wayne's School of Unisex Hair Design,Cookeville,TN,
156532,Southern Institute of Cosmetology,Memphis,TN,
156541,Queen City College,Clarksville,TN,www.queencitycollege.com
156550,College of the Marshall Islands,Majuro,MH,www.cmiedu.net
156569,Baylor University Medical Center,Dallas,TX,
156578,Lighthouse College,Dallas,TX,
156587,Royal Beauty Careers,South Houston,TX,www.circlejbeautyschool.com
156596,Aveda Institute-Houston,Conroe,TX,www.aveda.com
156611,Remington College-Fort Worth Campus,Fort Worth,TX,www.remingtoncollege.edu
156620,University of Cosmetology Arts & Sciences - San Antonio,San Antonio,TX,
156639,School of Automotive Machinists,Houston,TX,
156648,Sebring Career Schools,Houston,TX,
156657,SW School of Business and Technical Careers-Cosmetology,San Antonio,TX,
156666,SW School of Business and Technical Careers,Eagle Pass,TX,
156675,S.W. School of Business and Technical Careers,Uvalde,TX,
156684,Texas College of Cosmetology,Abilene,TX,
156693,Vista College,Clearfield,UT,www.cciutah.edu
156709,Colonial Heights Beauty Academy,Colonial Heights,VA,
156718,Heritage College - Manassas,Manassas,VA,www.heritage-education.com
156727,Catholic Distance University,Hamilton,VA,www.cdu.edu
156736,Centura College,Newport News,VA,WWW.TIDEWATERTECH.EDU
156745,Centura College,Norfolk,VA,WWW.TIDETECH.COM
156763,Virginia Beach City Public Schools School of Practical Nursing,Virginia Beach,VA,www.techcenter.vbschools.com
156772,Crown College,Tacoma,WA,www.crowncollege.edu
156781,Northwest College of Art,Poulsbo,WA,www.nca.edu
156824,Huntington School of Beauty Culture-Main Campus,Huntington,WV,www.beautyschoolforyou.net
156833,Valley College - Beckley,Beckley,WV,www.vct.edu
156842,Valley College - Martinsburg,Martinsburg,WV,www.vct.edu/index.html
156851,Valley College - Princeton,Princeton,WV,valleycollege.com
156860,Bellus Academy,Poway,CA,www.sandiegobeautyacademy.com
156879,Capstone College,Van Nuys,CA,adelantecareerinstitute.com
156888,Central Coast College,Salinas,CA,www.centralcoastcollege.edu
156903,Pacific College of Oriental Medicine,San Diego,CA,www.PacificCollege.edu
156912,Artistic Nails and Beauty Academy,Tampa,FL,WWW.ARTISTICBEAUTYSCHOOL
156921,National Aviation Academy A & P School,Clearwater,FL,www.naa.edu
156949,Davenport Barber Styling College,Davenport,IA,
156958,Cain's Barber College Inc,Chicago,IL,WWW.CAINBARBER1.ORG
156967,Lawton Career Institute,Southfield,MI,
156976,Madison Oneida BOCES-Continuing Education,Verona,NY,www.moboces.org/adulted.html
156994,New Wave Hair Academy,Memphis,TN,
157003,Pinnacle Career Centers,Houston,TX,www.astrodomecareercenter.com
157012,Center for Advanced Legal Studies,Houston,TX,www.paralegal.edu
157030,Houston Training Schools,Houston,TX,
157049,Remington College-Houston Campus,Houston,TX,educationamerica.com/remingtoncollege.edu
157058,Polytechnic Institute,Houston,TX,www.polytechnicinstituteofhouston.com
157076,Bay Mills Community College,Brimley,MI,www.bmcc.edu
157085,Fond du Lac Tribal and Community College,Cloquet,MN,www.fdl.cc.mn.us
157094,Northwest Indian College,Bellingham,WA,www.nwic.edu
157100,Marinello School of Beauty - Provo,Provo,UT,bonlosee.com
157128,Provo College,Provo,UT,
157146,Paul Mitchell the School - Provo,Provo,UT,www.paulmitchelltheschool.com
157164,Utah College of Massage Therapy Inc,Salt Lake City,UT,www.ucmt.com
157234,Center for Employment Training - Escondido,Escondido,CA,www.cet2000.org
157270,Center for Employment Training - Temecula,Temecula,CA,www.cet2000.org
157289,Center for Employment Training - Reno,Reno,NV,www.skill-center.com
157298,Colorado School of Traditional Chinese Medicine,Denver,CO,
157304,Michigan College of Beauty - Troy,Troy,MI,
157322,Pierre's School of Cosmetology,Sanford,ME,pierresschool.com
157331,Empire Beauty School - Caribou,Caribou,ME,www.pierresschool.com
157340,Phoenix Seminary,Phoenix,AZ,www.phoenixseminary.edu
157359,Faust Institute of Cosmetology,Spirit Lake,IA,
157377,Seattle Vocational Institute,Seattle,WA,www.sccd.ctc.edu
157395,Empire Beauty School - Hyannis,Hyannis,MA,www.blainebeautyschools.com
157410,Cheeks International Academy of Beauty Culture - Fort Collins,Fort Collins,CO,
157429,Cheeks International Academy of Beauty Culture - Greeley,Greeley,CO,
157438,Colorado School of Healing Arts,Lakewood,CO,www.csha.net
157447,Remington College - Colorado Springs,Colorado Springs,CO,www.remingtoncollege.com
157456,Empire Beauty School - Arvada,Arvada,CO,artisticbeautycolleges.com
157474,Kaplan College - Thornton,Thornton,CO,www.denvercareercollege.com
157517,MTI College of Business and Technology,Houston,TX,www.mti.edu
157526,Moler Beauty College,Gretna,LA,
157535,New England Culinary Institute at Essex,Essex Junction,VT,www.neci.edu
157562,John Jay Slidell Beauty College,Slidell,LA,
157571,Lynwood Community Adult School,Lynwood,CA,
157580,Mt. Diablo  Adult Education,Concord,CA,mdusd.k12.ca.us/adulted
157599,Royale College of Beauty,Temecula,CA,
157605,Westech College,Ontario,CA,www.westech.edu
157614,Jackson Memorial Hospital,Miami,FL,
157623,Ascension College,Gonzales,LA,www.ascensioncollege.org
157650,Academy of Hair Design Four,Pearl,MS,www.academyofhair.com
157669,King's College,Charlotte,NC,WWW.KINGSCOLLEGECHARLOTTE.EDU
157678,Vatterott College - Omaha,Omaha,NE,vatterott-college.com
157687,Sotheby's Institute of Art,New York,NY,www.sothebysinstitute.com
157696,International Junior College,San Juan,PR,
157702,Miller-Motte Technical College - Clarksville,Clarksville,TN,www.miller-motte.com
157711,Genesis Career College:  Lebanon Campus,Lebanon,TN,www.stylemasters.net
157720,Kaplan College - Dalllas,Dallas,TX,www.dallasparalegal.com
157739,Star College of Cosmetology 2,Tyler,TX,
157766,CRI Career Training,Seattle,WA,www.cri.org
157775,Midwest College of Oriental Medicine,Racine,WI,www.Acupuncture.edu
157784,Hacienda La Puente Unified School District-Adult Education,City of Industry,CA,www.hlpusd.k12.ca.us
157793,La Belle Beauty Academy,Miami,FL,www.beautyacademy.com
157809,Advanced Technical Centers,Miami Spings,FL,www.serflorida.org
157818,Hawaii Community College,Hilo,HI,www.hawcc.hawaii.edu
157827,Regency Beauty Institute - Winston-Salem,Winston Salem,NC,
157836,Robert Fiance Beauty Schools,North Plainfield,NJ,
157845,Long Island Beauty School,Hauppauge,NY,LIBSBEAUTYSCHOOL.COM
157854,Buckeye Career Center,New Philadelphia,OH,www.buckeyecareercenter.org
157863,Sandusky Adult Education,Sandusky,OH,www.sandusky-city.k12.oh.us
157872,Greater Altoona Career and Technology Center,Altoona,PA,www.gactc.com
157881,Empire Beauty School - Philadelphia,Philadelphia,PA,www.empire.edu
157890,Greater Johnstown Career and Technology Center,Johnstown,PA,www.gjctc.org
157906,Northeastern Hospital,Philadelphia,PA,www.nehson.templehealth.org
157915,UPPER BUCKS COUNTY AREA VOCATIONAL TECHNICAL SCH,PERKASIE,PA,www.ubtech.org
157924,Central Texas Beauty College,Temple,TX,www.centraltexasbeautycollege.com
157942,"Dance Theatre of Harlem, Inc.",New York,NY,www.dancetheatreofharlem.org
157951,David Hochstein Memorial Music School,Rochester,NY,www.hochstein.org
157979,Levine School of Music,Washington,DC,www.levineschool.org
157988,Memorial Hospital of Rhode Island,Pawtucket,RI,www.mhri.org/anesth/
157997,Pacific Northwest Ballet School,Seattle,WA,
158006,Settlement Music School,Philadelphia,PA,www.smsmusic.org
158015,Learning Institute for Beauty Sciences - Brooklyn,Brooklyn,NY,www.LIBSBEAUTYSCHOOL.com
158033,Harrison Career Institute - Philadelphia,Philadelphia,PA,WWW.HCI.EDU
158042,Star Career Academy - Philadelphia,Philadelphia,PA,starinstitute.com
158051,Antonelli College - Hattiesburg,Hattiesburg,MS,antonellic.com
158088,Newbridge College,Santa Ana,CA,WWW.NEWBRIDGECOLLEGE.COM
158097,Kaplan College - Stockton,Stockton,CA,
158103,The Bryman School of Arizona,Phoenix,AZ,www.hightechschools.com
158112,"Wilkes-Barre General Hospital/Wilkes-Barre Hospital Company, LLC",Wilkes-Barre,PA,
158121,Beacon College,Leesburg,FL,www.beaconcollege.edu
158130,St. Luke's Health System of Kansas City,Kansas City,MO,
158149,Acupuncture and Integrative Medicine College-Berkeley,Berkeley,CA,www.aic-berkeley.edu
158158,Maricopa Community Colleges - Estrella Mountain Community College,Avondale,AZ,www.emc.maricopa.edu
158167,Heartland Community College,Normal,IL,www.heartland.edu
158219,Potomac College,Washington,DC,potomac.edu
158228,Rabbi Jacob Joseph School,Edison,NJ,
158246,Forty-Niner ROP,Auburn,CA,www.49errop.com
158255,Academy of Cosmetology - Palm Bay,Palm Bay,FL,FLORIDACOSMETOLOGYSCHOOLS.COM
158264,Fortis Institute - Scranton,Scranton,PA,alliedteched.edu
158273,Milan Institute of Cosmetology,Amarillo,TX,
158282,Everglades University,Boca Raton,FL,www.evergladescollege.edu
158291,Audio Recording Technology Institute,Orlando,FL,www.audiocareer.com
158307,Seminar L'Moros Bais Yaakov,Brooklyn,NY,
158316,Blanton-Peale Institute,New York,NY,www.blantonpeale.org
158325,Brevard Community College (AMS),Melbourne,FL,
158343,Coral Ridge Nurses Assistant Training School Inc,Fort Lauderdale,FL,
158352,School of Piano Technology for the Blind,Vancouver,WA,pianotuningschool.org
158361,Fairview Academy,Fairview Park,OH,
158389,Florida College of Natural Health,Pompano Beach,FL,www.fcnh.com
158398,National College of Business and Technology - Nashville,Nashville,TN,www.ncbt.edu
158404,Bristow Academy,Titusville,FL,www.heli.com
158413,GECAC Training Institute,Erie,PA,
158431,College of Biblical Studies-Houston,Houston,TX,www.cbshouston.edu
158440,Inner State Beauty School,Lyndhurst,OH,www.innerstatebeautyschool.com
158459,Sylvia's International School of Beauty,Houston,TX,sylvia.com
158486,Adult Center for Education,Zanesville,OH,www.mid-east.k12.oh.us
158495,The Institute of Culinary Education School,New York,NY,
158501,New York International Beauty School Ltd,New York,NY,www.nyibs.com
158529,Polaris Career Center,Middleburg Heights,OH,www.polaris.edu
158538,Rensselaer-Columbia-Greene BOCES - Rensselaer Education Center,Troy,NY,www.questar.org
158547,ASM Beauty World Academy,Davie,FL,
158574,School of Hair Design,Idabel,OK,
158583,Sharps Academy of Hair Styling,Grand Blanc,MI,
158592,ICC Technical Institute,Houston,TX,www.icchouston.net
158608,The Academy of Health Care Professions - North Loop West,Houston,TX,www.ahcp.edu
158617,Medvance Institute,Houston,TX,www.medvance.org
158626,Volunteer Beauty Academy,Madison,TN,
158635,"Watkins College of Art, Design & Film",Nashville,TN,www.watkins.edu
158644,Zarem Golde ORT Technical Institute,Skokie,IL,www.zg-ort.org
158653,Alhambra Beauty College,Alhambra,CA,
158662,Asian American International Beauty College,Westminster,CA,www.aabeautycollege.com
158671,Avance Beauty College,San Diego,CA,
158680,Capistrano Laguna Beach ROP,San Juan Capistrano,CA,www.capolagrop.k12.ca.us
158699,Career Academy of Beauty,Anaheim,CA,BeautyCareers.com
158705,Center for Employment Training - Santa  Ana,Santa Ana,CA,www.cet2000.org
158714,International Christian Education,Los Angeles,CA,
158723,Colton-Redlands-Yucaipa Regional Occupational Program,Redlands,CA,www.cryop.k12.ca.us
158741,Copper Mountain College,Joshua Tree,CA,www.cmccd.edu
158769,DVS College,Los Angeles,CA,www.dvscollege.com
158778,Escuelas Leicester,Los Angeles,CA,
158796,Lyles College of Beauty,Fresno,CA,
158811,Bristol University,Anaheim,CA,www.kensingtoncollege.net
158820,Los Angeles Recording School,Hollywood,CA,www.recordingcareer.com
158839,UEI College - Fresno,Fresno,CA,www.mced.com
158848,Mt Sierra College,Monrovia,CA,www.mtsierra.edu
158857,WyoTech - Long Beach,Long Beach,CA,www.nitschools.com
158866,Santiago Canyon College,Orange,CA,www.sccollege.edu
158875,Southern California Institute of Technology,Anaheim,CA,www.scitcollege.com
158884,Soka University of America,Aliso Viejo,CA,www.soka.edu
158893,Summit Career College,Colton,CA,www.summitcollege.com
158909,Advance Beauty College,Garden Grove,CA,
158918,Career Colleges of America - South Gate,South Gate,CA,CAREERCOLLEGES.ORG
158927,Yo San University of Traditional Chinese Medicine,Los Angeles,CA,www.yosan.edu
158936,Cannella School of Hair Design,Blue Island,IL,DJOSEPHCANNELLA.AOL.COM
158963,Delta College,Covington,LA,www.deltacollege.com
159009,Tri-State Cosmetology Institute 1,El Paso,TX,www.tristatecosmetology.com
159027,Cass Civilian Conservation Job Corps Center,Ozark,AR,
159036,Turner Job Corps Center - Albany,Albany,GA,
159045,Flatwoods Civilian Conservation Center,Coeburn,VA,
159063,New Wave Hair Academy,Memphis,TN,
159072,Volunteer Beauty Academy,Nashville,TN,
